1|||P1000396.jpg|||Spülschwamm
2|||P1000431.jpg|||Moos auf Skulptur
3|||P1000445.jpg|||Papierrolle
4|||P1000450.jpg|||Keine Ahnung
5|||P1000456.jpg|||Schnalle am Feuerlöscher
6|||P1000459.jpg|||Rollkoffer
7|||P1000465.jpg|||Radkappe
8|||P1000474.jpg|||Headphones
