P5042491.JPG|||Löwenzahn
P5183586.JPG|||Danfoss Universe
P6043632.JPG|||Sonnenuntergang Markleeberg
P7162816.JPG|||Unbekannte Blume
P7252882.JPG|||Im Botanischen Garten in Kiel
P9192989.JPG|||Steine
PC051973.JPG|||Coca Cola Truck vor unserer Werkstatt
PC262042.JPG|||Wintergarten
PC292099.JPG|||Elke on Couch
