20180806_141517.jpg|||Frosch
20190310_120025_659.png|||Im Flixbus durch Berlin
P1000143.JPG|||Kaktus
P1000172.JPG|||Masha entspannt
P1010033.JPG|||Stifte
P1010224.JPG|||Blüten
P1010373.JPG|||Masha in Position
P1010418.JPG|||Impression von der Nordart
P1010818.JPG|||Little Alfred mit 2 Wochen
